Park_Code,Park_Name,IM_Network,CASC_Region,State,TSN,Order,Family,Scientific_Name,Common_Names,Verified_Date,Park_Occurrence_Status,Notes,Verified_Source,Year_of_Last_Record,Park_Synonyms,NPSpecies_Occurrence,NPSpecies_OccTag,Abundance,Nativeness,GRank,SRank,IUCNRank
ALPO,Allegheny Portage Railroad National Historic Site,ERMN,NE,PA,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-02-26,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/148189,NA,Rana sylvatica,Present,NA,Common,Native,G5,PA: S4,LC
ALPO,Allegheny Portage Railroad National Historic Site,ERMN,NE,PA,173630,Caudata,Proteidae,Necturus maculosus,Mudpuppy,2021-02-26,Possible,Added manually; species mentioned in the I&M report used as the verified source,https://irma.nps.gov/DataStore/DownloadFile/148189,NA,NA,NA,NA,NA,Native,G5,PA: S3,LC
ALPO,Allegheny Portage Railroad National Historic Site,ERMN,NE,PA,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-02-26,Present,NA,https://www.inaturalist.org/places/allegheny-portage-railroad#taxon=20978,NA,NA,Present,NA,Uncommon,Native,G5,PA: S5,LC
ALPO,Allegheny Portage Railroad National Historic Site,ERMN,NE,PA,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2021-02-26,Present,This population is part of the P. cinearus Pensnsylvania Clade per Radomski et al 2020,https://irma.nps.gov/DataStore/DownloadFile/148189,NA,NA,Present,NA,Common,Native,G5,PA: S5,LC
ALPO,Allegheny Portage Railroad National Historic Site,ERMN,NE,PA,173650,Caudata,Plethodontidae,Plethodon glutinosus,"Slimy Salamander, Northern Slimy Salamander",2021-02-26,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/148189,NA,NA,Present,NA,Common,Native,G5,PA: S5,LC
ALPO,Allegheny Portage Railroad National Historic Site,ERMN,NE,PA,173657,Caudata,Plethodontidae,Plethodon hoffmani,Valley and Ridge Salamander,2021-02-26,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/148189,NA,NA,Present,NA,Occasional,Native,G5,PA: S4,LC
ALPO,Allegheny Portage Railroad National Historic Site,ERMN,NE,PA,173674,Caudata,Plethodontidae,Plethodon wehrlei,Wehrle's Salamander,2021-02-26,Possible,Added manually; species mentioned in the I&M report used as the verified source,https://irma.nps.gov/DataStore/DownloadFile/148189,NA,NA,NA,NA,NA,Native,G4,PA: S4,LC
ALPO,Allegheny Portage Railroad National Historic Site,ERMN,NE,PA,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-02-26,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/148189,NA,NA,Present,NA,Abundant,Native,G5,PA: S5,LC
ALPO,Allegheny Portage Railroad National Historic Site,ERMN,NE,PA,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2021-02-26,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/148189,NA,NA,Present,NA,Occasional,Native,G5,PA: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,774220,Anura,Hylidae,Acris blanchardi,Blanchard's Cricket Frog,2021-02-26,Present,Record changed from A. crepitans to A. blanchardi to reflect species range,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,NA,Acris crepitans blanchardi,Present,NA,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,773518,Anura,Bufonidae,Anaxyrus debilis,"Green Toad, Chihuahuan Green Toad, Eastern Green Toad",2021-02-26,Present,NA,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,NA,Bufo debilis debilis,Present,NA,Unknown,Native,G5,TX: S4,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2021-02-26,Present,NA,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,NA,Bufo punctatus,Present,NA,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,773530,Anura,Bufonidae,Anaxyrus speciosus,Texas Toad,2021-02-26,Present,NA,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,NA,Bufo speciosus,Present,NA,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,776240,Anura,Eleutherodactylidae,Eleutherodactylus campi,Rio Grande Chirping Frog,2024-01-21,Adjacent,"USGS NAS 2024-01-01; Museum of Vertebrate Zoology at Berkeley record from 1975; Native to Mexico subspecies is called E. cystignathoides, and same species E. campi are present in Cameron and Hidalgo counties in Texas (AmphibiaWeb 2023);",Museum voucher: MVZ 129136,1975,NA,NA,NA,NA,Native,G4,TX: S3,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,550240,Anura,Eleutherodactylidae,Eleutherodactylus marnockii,Cliff Chirping Frog,2021-02-26,Present,NA,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,NA,NA,Present,NA,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,173468,Anura,Microhylidae,Gastrophryne olivacea,"Great Plains Narrow-mouthed Toad, Western Narrow-mouthed Toad",2021-02-26,Present,NA,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,NA,NA,Present,NA,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,773583,Anura,Bufonidae,Incilius nebulifer,Gulf Coast Toad,2021-02-26,Present,NA,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,NA,Bufo nebulifer,Present,NA,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,775079,Anura,Ranidae,Lithobates berlandieri,"Rio Grande Leopard Frog, Rio Grande Frog",2021-02-26,Present,NA,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,NA,Rana berlandieri,Present,NA,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,173429,Anura,Scaphiopodidae,Scaphiopus couchii,Couch's Spadefoot,2021-02-26,Present,NA,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,NA,NA,Present,NA,Unknown,Native,G5,TX: S5,LC
AMME,American Memorial Park,PACN,PI,Mariana Islands,773729,Anura,Bufonidae,Rhinella marina,Cane Toad,2021-03-01,Present,NA,http://npshistory.com/publications/amme/nrr-2019-1976.pdf,NA,Bufo marinus,Present,NA,Uncommon,Non-native,GSNR,Exotic,LC
ANAC,Anacostia Park,NCRN,NE,DC,173520,Anura,Hylidae,Acris crepitans,"Northern Cricket Frog, Eastern Cricket Frog",2021-03-01,Present,NA,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,NA,Acris crepitans crepitans,Present,NA,Unknown,Native,G5,DC: S3,LC
ANAC,Anacostia Park,NCRN,NE,DC,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-03-01,Present,NA,https://amphibiaweb.org/cgi/amphib_query?where-genus=Ambystoma&where-species=maculatum&account=mol,NA,NA,Present,NA,Unknown,Native,G5,DC: S4; MD: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-03-01,Present,NA,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,NA,"Bufo americanus americanus, Bufo americanus",Present,NA,Unknown,Native,G5,DC: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2021-03-01,Present,NA,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,NA,Bufo woodhousii fowleri,Not In Park,Historical,NA,Native,G5,DC: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,173633,Caudata,Plethodontidae,Desmognathus fuscus,"Dusky Salamander, Northern Dusky Salamander",2021-03-01,Present,This population is the D. fuscus B2 lineage,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,NA,Desmognathus fuscus fuscus,Present,NA,Unknown,Native,G5,DC: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-03-01,Present,NA,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,NA,Rana catesbeiana,Present,NA,Unknown,Non-native,G5,Exotic,LC
ANAC,Anacostia Park,NCRN,NE,DC,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-03-01,Present,NA,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,NA,Rana clamitans melanota,Present,NA,Unknown,Native,G5,DC: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-03-01,Present,NA,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,NA,Rana palustris,Present,NA,Unknown,Native,G5,DC: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2021-03-01,Present,NA,https://www.inaturalist.org/places/anacostia-river-watershed-cd04d04b-2f4c-4c3e-ac60-9d697b7cf919#taxon=20978,NA,Rana utricularia,Present,NA,Unknown,Native,G5,DC: S1,LC
ANAC,Anacostia Park,NCRN,NE,DC,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-03-01,Present,NA,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwil6o_2pJDvAhW2HzQIHWdOD-UQFjAOegQIFBAD&url=https%3A%2F%2Fparkplanning.nps.gov%2FshowFile.cfm%3FprojectID%3D18040%26MIMEType%3Dapplication%25252Fpdf%26filename%3DANAC%2520Wetlands%2520and%2520Resident%2520Canada%2520Goose%2520Management%2520Plan%2520FEIS%252DChpt%25203%2520%2528Part%25202%2529%2520%252D%2520Index%252Epdf%26sfid%3D198322&usg=AOvVaw2Uu_oDjVWzyAtJdR594Bq5,NA,Rana sylvatica,Not In Park,False Report,NA,Native,G5,DC: S2,LC
ANAC,Anacostia Park,NCRN,NE,DC,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-03-01,Present,NA,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,NA,Pseudacris crucifer crucifer,Present,NA,Occasional,Native,G5,DC: S4,LC
ANAC,Anacostia Park,NCRN,NE,DC,207307,Anura,Hylidae,Pseudacris feriarum,"Upland Chorus Frog, Southeastern Chorus Frog",2021-03-01,Present,NA,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,NA,Pseudacris triseriata feriarum,Not In Park,False Report,NA,Native,G5,DC: S3,LC
ANDE,Andersonville National Historic Site,NA,SE,GA,173508,Anura,Hylidae,Hyla gratiosa,Barking Treefrog,2024-11-05,Present,NA,https://www.inaturalist.org/observations/236144336; https://www.inaturalist.org/observations/169104236,2024,NA,Unconfirmed,NA,NA,Native,G5,GA: S5,LC
ANDE,Andersonville National Historic Site,NA,SE,GA,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2024-11-05,Present,NA,https://www.inaturalist.org/observations/12659567,2017,NA,Unconfirmed,NA,NA,Native,G5,GA: S5,LC
ANIA,Aniakchak National Monument,SWAN,AK,AK,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2020-09-15,Possible,NA,https://www.nps.gov/ania/learn/nature/upload/ANIA_WCAweb.pdf,NA,Rana sylvatica,Probably Present,NA,NA,Native,G5,AK: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-03-01,Present,Detected in ARMI surveys,http://npshistory.com/publications/anti/nrr-2011-413.pdf,NA,"Bufo americanus americanus, Anaxyrus americanus americanus",Present,NA,Abundant,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2022-05-31,Present,Added manually; detected in ARMI surveys,pers. comm. with Evan Grant,NA,Bufo fowleri,NA,NA,NA,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173633,Caudata,Plethodontidae,Desmognathus fuscus,"Dusky Salamander, Northern Dusky Salamander",2021-03-01,Present,Not detected in ARMI surveys as of 2022; this population is the D. fuscus B2 lineage,http://npshistory.com/publications/anti/nrr-2011-413.pdf,NA,Desmognathus fuscus fuscus,Present,NA,Uncommon,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173685,Caudata,Plethodontidae,Eurycea bislineata,"Two-lined Salamander, Northern Two-lined Salamander",2021-03-01,Present,Not detected in ARMI surveys as of 2022; this area is a contact zone between lineages and their specific species is unknown (pers. comm. David Beamer),http://npshistory.com/publications/anti/nrr-2011-413.pdf,NA,NA,Present,NA,Abundant,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173687,Caudata,Plethodontidae,Eurycea longicauda,Long-tailed Salamander,2021-03-01,Present,Not detected in ARMI surveys as of 2022,http://npshistory.com/publications/anti/nrr-2011-413.pdf,NA,Eurycea longicauda longicauda,Present,NA,Abundant,Native,G5,MD: S3,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2021-03-01,Adjacent,Not detected in ARMI surveys; no references found; many nearby iNaturalist records,https://www.inaturalist.org/observations/214079658,2024,Hyla versicolor,Present,NA,Unknown,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-03-01,Present,Not detected in ARMI surveys as of 2022,http://npshistory.com/publications/anti/nrr-2011-413.pdf,NA,Rana catesbeiana,Present,NA,Unknown,Non-native,G5,Exotic,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-03-01,Present,Detected in ARMI surveys,http://npshistory.com/publications/anti/nrr-2011-413.pdf,NA,Rana clamitans melanota,Present,NA,Abundant,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-03-01,Present,Detected in ARMI surveys,http://npshistory.com/publications/anti/nrr-2011-413.pdf,NA,Rana palustris,Present,NA,Common,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-03-01,Present,Not detected in ARMI surveys as of 2022,http://npshistory.com/publications/anti/nrr-2011-413.pdf,NA,Rana sylvatica,Present,NA,Uncommon,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2021-03-01,Present,Not detected in ARMI surveys as of 2022; this population is part of the P. cinearus Northern Clade as per Radomski et al 2020,http://npshistory.com/publications/anti/nrr-2011-413.pdf,NA,NA,Present,NA,Abundant,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173650,Caudata,Plethodontidae,Plethodon glutinosus,"Slimy Salamander, Northern Slimy Salamander",2021-03-01,Present,Not detected in ARMI surveys as of 2022,http://npshistory.com/publications/anti/nrr-2011-413.pdf,NA,NA,Present,NA,Uncommon,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-03-01,Present,Not detected in ARMI surveys as of 2022,http://npshistory.com/publications/anti/nrr-2011-413.pdf,NA,Pseudacris crucifer crucifer,Present,NA,Common,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2021-03-01,Adjacent,Not detected in ARMI surveys; no references found; many nearby inaturalist observations,https://www.inaturalist.org/observations/89827680,2021,Pseudotriton ruber ruber,Present,NA,Unknown,Native,G5,MD: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,NA,Present,NA,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173591,Caudata,Ambystomatidae,Ambystoma opacum,Marbled Salamander,2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,NA,Present,NA,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173604,Caudata,Ambystomatidae,Ambystoma talpoideum,Mole Salamander,2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,NA,Present,NA,Common,Native,G5,VA: S2,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,"Bufo americanus americanus, Bufo americanus",Present,NA,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173633,Caudata,Plethodontidae,Desmognathus fuscus,"Dusky Salamander, Northern Dusky Salamander",2021-03-01,Present,This population is the D. fuscus B2 lineage,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,Desmognathus fuscus fuscus,Present,NA,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,586362,Caudata,Plethodontidae,Eurycea guttolineata,Three-lined Salamander,2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,NA,Present,NA,Unknown,Native,G5,VA: S4,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,550248,Caudata,Plethodontidae,Eurycea wilderae,Blue Ridge Two-lined Salamander,2021-03-01,Present,"The closest populations of two-lined salamanders which have been genetically characterized are referable to the E lineage. This lineage will likely be refered to as E. wilderae in the future, pers. comm. David Beamer.",https://irma.nps.gov/DataStore/DownloadFile/441594,NA,Eurycea cirrigera,Present,NA,Common,Native,G5,VA: S2,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,NA,Present,NA,Unknown,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,Hyla chrysoscelis,Present,NA,Uncommon,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,Hyla versicolor,Present,NA,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,Rana catesbeiana,Present,NA,Uncommon,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,Rana clamitans melanota,Present,NA,Uncommon,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,Rana palustris,Present,NA,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,Rana sylvatica,Present,NA,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-03-01,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/441594,NA,Notophthalmus viridescens viridescens,Present,NA,Uncommon,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173538,Anura,Hylidae,Osteopilus septentrionalis,Cuban Treefrog,2024-01-21,Adjacent,USGS NAS 2024-01-01,https://www.inaturalist.org/observations/47629557,2020,NA,NA,NA,NA,Non-native,G5,Exotic,LC
